date_found,company,title,location,url,source,posted_at,active,match_score
2026-08-07,ABB,Project manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5825382523,adzuna,2026-08-02,yes,
2026-08-07,ABB,CFIN Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5830301732,adzuna,2026-08-06,yes,
2026-08-06,eClinical Solutions,Technical Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5829883947,adzuna,2026-08-06,yes,
2026-08-06,University Living,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5829200282,adzuna,2026-08-05,yes,
2026-08-06,Refining Skills Academy,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5829800306,adzuna,2026-08-06,yes,
2026-08-06,NIBE Limited,Project Manager (Electronics Defence),"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5829373940,adzuna,2026-08-05,yes,
2026-08-06,Happiest Resume,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5828879636,adzuna,2026-08-05,yes,
2026-08-06,Happiest Resume,Business Analyst,"Delhi, India",https://www.adzuna.in/details/5828880506,adzuna,2026-08-05,yes,
2026-08-06,Celebal Technologies,Technical Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5829374061,adzuna,2026-08-05,yes,
2026-08-05,WSP USA,Principal Consultant - Project Management,"Noida, Ghaziabad",https://www.adzuna.in/details/5798559392,adzuna,2026-07-13,yes,
2026-08-05,TMF,Project Manager,"Delhi, India",https://www.adzuna.in/details/5827922586,adzuna,2026-08-04,yes,
2026-08-05,ServiceNow,Technical Customer Success Manager (Cybersecurity) - Armis,"Bangalore, in",https://jobs.smartrecruiters.com/ServiceNow/744000141447729,smartrecruiters,2026-08-04,no,
2026-08-05,HCLSoftware,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5827735776,adzuna,2026-08-04,yes,
2026-08-05,Avistrat,Project Manager (A&D),"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5827735784,adzuna,2026-08-04,yes,
2026-08-05,Amazon,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5828761379,adzuna,2026-08-05,yes,
2026-08-04,Zenoti,Senior Implementation Consultant,"Hyderabad, Telangana, India",https://job-boards.greenhouse.io/zenoti/jobs/7799421003,greenhouse,2026-08-03,yes,
2026-08-04,Innefu Labs Limited,Business Analyst,"Maurya Enclave, North West Delhi",https://www.adzuna.in/details/5826772660,adzuna,2026-08-03,yes,
2026-08-04,Cognizant,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5823363273,adzuna,2026-08-01,yes,
2026-08-03,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5826269109,adzuna,2026-08-03,yes,
2026-08-03,CareerXperts Consulting,Senior Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5825674980,adzuna,2026-08-02,yes,
2026-08-02,UnitedHealth Group,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5799534978,adzuna,2026-07-14,yes,
2026-08-02,Trigent Software Private Limited,Project Manager,"Richmond Town, Bangalore",https://www.adzuna.in/details/5822594132,adzuna,2026-07-31,yes,
2026-08-02,OutlierStudio,Interior Design Project Coordinator,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5823898574,adzuna,2026-08-01,yes,
2026-08-02,NetApp,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5806901536,adzuna,2026-07-19,yes,
2026-08-02,NTT,Senior Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5824130149,adzuna,2026-08-01,yes,
2026-08-02,Metro Buildtech,Project Management Intern,"South Delhi, Delhi",https://www.adzuna.in/land/ad/5823898238,adzuna,2026-08-01,yes,
2026-08-02,LanceSoft Middle East,AI Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5823897164,adzuna,2026-08-01,yes,
2026-08-02,Grafieks Analytics,Oracle Fusion Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5823898882,adzuna,2026-08-01,yes,
2026-08-02,First Door Realty LLP,Real Estate Sales Consultant,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5823898424,adzuna,2026-08-01,yes,
2026-08-01,WSP USA,Senior Consultant - Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5816235021,adzuna,2026-07-26,yes,
2026-08-01,Teamware Solutions,Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5822232976,adzuna,2026-07-31,yes,
2026-08-01,Syncarp,Project Manager Government SI Projects,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5822232863,adzuna,2026-07-31,yes,
2026-08-01,Sparrow Interactive Pvt. Ltd.,Architect Project Manager - Client Servicing,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5818524099,adzuna,2026-07-28,yes,
2026-08-01,Right Advisors Private Limited,Project Manager,"Delhi, India",https://www.adzuna.in/land/ad/5822232838,adzuna,2026-07-31,yes,
2026-08-01,Qinecsa Solutions,Technical Project Manager (PV Systems),"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5820158152,adzuna,2026-07-30,yes,
2026-08-01,Omnicom Global Solutions,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5820963064,adzuna,2026-07-30,yes,
2026-08-01,Navikenz,Technical Project Manager - Digital Transformation,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5818525232,adzuna,2026-07-28,yes,
2026-08-01,"NTT America, Inc.",Senior Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5823369727,adzuna,2026-08-01,yes,
2026-08-01,"NTT America, Inc.",Project Manager,"Delhi, India",https://www.adzuna.in/details/5788791778,adzuna,2026-07-05,yes,
2026-08-01,"NTT America, Inc.",Salesforce Project Manager,"Delhi, India",https://www.adzuna.in/details/5820792904,adzuna,2026-07-30,yes,
2026-08-01,KPMG,IAM Implementation - Saviynt IGA,"Delhi, India",https://www.adzuna.in/details/5823152908,adzuna,2026-08-01,yes,
2026-08-01,INDECOR,Project Manager,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5822232564,adzuna,2026-07-31,yes,
2026-08-01,Homzinterio,Interior Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5822233109,adzuna,2026-07-31,yes,
2026-08-01,Fujitsu,SERVICENOW DEVELOPMENT_Technical Consultant,"Bangalore, Karnataka",https://www.adzuna.in/details/5814995667,adzuna,2026-07-25,yes,
2026-08-01,Fujitsu,SERVICENOW DEVELOPMENT_Technical Consultant,"Noida, Ghaziabad",https://www.adzuna.in/details/5814995664,adzuna,2026-07-25,yes,
2026-08-01,FirstCut Design Studio,Client Servicing & Creative Project Management,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5821858018,adzuna,2026-07-31,yes,
2026-08-01,Evergreensquarein,MEP Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5822233260,adzuna,2026-07-31,yes,
2026-08-01,Emerson,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5805829494,adzuna,2026-07-18,yes,
2026-08-01,EXL,Business Analyst (IC),"Noida, Ghaziabad",https://www.adzuna.in/details/5822436292,adzuna,2026-07-31,yes,
2026-08-01,DotKonnekt,Technical Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5806349680,adzuna,2026-07-19,yes,
2026-08-01,Decormart Studio,Interior Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5820963043,adzuna,2026-07-30,yes,
2026-08-01,Crowe,AI Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5822432809,adzuna,2026-07-31,yes,
2026-08-01,Cognizant,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5802317235,adzuna,2026-07-16,yes,
2026-08-01,Coforge,Oracle Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5818523695,adzuna,2026-07-28,yes,
2026-08-01,Birlasoft,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5822233153,adzuna,2026-07-31,yes,
2026-08-01,Artech L.L.C.,Technical Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5814245533,adzuna,2026-07-25,yes,
2026-08-01,Artech Infosystem Private Limited,Peoplesoft Techno functional Consultant,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5822232374,adzuna,2026-07-31,yes,
2026-08-01,Aanet Talent Global Solutions,Technical Consultant Server and Storage Portfolio,"Delhi, India",https://www.adzuna.in/details/5701148639,adzuna,2026-04-16,yes,
2026-08-01,ALIQAN Technologies,Technical Business Analyst,"Delhi, India",https://www.adzuna.in/details/5823107237,adzuna,2026-08-01,yes,
2026-07-31,Whatfix,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5821860724,adzuna,2026-07-31,yes,
2026-07-31,Rohde Schwarz,Project Management Office,"Delhi, India",https://www.adzuna.in/details/5821862498,adzuna,2026-07-31,yes,
2026-07-31,Paytm Payments Services,Business Analyst - AM/Sr. Manager - Growth Management - Noida,"Noida, Ghaziabad",https://www.adzuna.in/details/5816821750,adzuna,2026-07-27,yes,
2026-07-31,"NTT America, Inc.",ServiceNow - Associate Business Analyst Junior,"Delhi, India",https://www.adzuna.in/details/5822059715,adzuna,2026-07-31,yes,
2026-07-31,GREYTIP SOFTWARE PRIVATE LIMITED,Implementation Specialist,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5821438137,adzuna,2026-07-31,yes,
2026-07-31,Epsilon,Senior Professional Project Management,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5820963990,adzuna,2026-07-30,yes,
2026-07-31,Cushman & Wakefield,Project Manager,"North Delhi, Delhi",https://www.adzuna.in/land/ad/5820963769,adzuna,2026-07-30,yes,
2026-07-31,ALIQAN Technologies,Project Manager,"Delhi, India",https://www.adzuna.in/details/5821799093,adzuna,2026-07-31,yes,
2026-07-31,AEW Smart Services Pvt. Ltd.,Sr. Solar Project Coordinator,"Delhi, India",https://www.adzuna.in/land/ad/5801147590,adzuna,2026-07-15,yes,
2026-07-30,inMorphis,Cyber Security Consultant,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5812352485,adzuna,2026-07-23,yes,
2026-07-30,Zoid Technologies Private Limited,Program Manager- Founders Office | Defence,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5819623138,adzuna,2026-07-29,yes,
2026-07-30,Zealant Consulting Group,Implementation Specialist - Loyalty Platform,"Bangalore, Karnataka",https://www.adzuna.in/details/5820546237,adzuna,2026-07-30,yes,
2026-07-30,Trigent Software Private Limited,Senior Product & Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5820125847,adzuna,2026-07-29,yes,
2026-07-30,The Loom,Project Coordinator(Retail) cum Admin,"Delhi, India",https://www.adzuna.in/land/ad/5819623115,adzuna,2026-07-29,yes,
2026-07-30,Tata Consultancy Services,Consultant,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5814245458,adzuna,2026-07-25,yes,
2026-07-30,Talent Corner HR Services Pvt Ltd,Project Manager (EPC Projects),"Delhi, India",https://www.adzuna.in/land/ad/5813878157,adzuna,2026-07-24,yes,
2026-07-30,Smart Moves Talent Crafters Pvt. Ltd.,Project Coordinator- Interiors,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5818746805,adzuna,2026-07-29,yes,
2026-07-30,SISL Global,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5818524628,adzuna,2026-07-28,yes,
2026-07-30,"Police Foundation and Institute, India",Assistant Project Coordinator- (Research)/Senior Researcher - Delhi,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5818525244,adzuna,2026-07-28,yes,
2026-07-30,Per4mance Guru ,Project Manager (Marketing Agency)(On-site),"New Delhi, Delhi",https://www.adzuna.in/land/ad/5820157807,adzuna,2026-07-30,yes,
2026-07-30,Naukripay,Interior project manager ( Delhi),"Shakti Nagar, North Delhi",https://www.adzuna.in/details/5818781928,adzuna,2026-07-29,yes,
2026-07-30,Mavenbmc Faridabad,Manager - ERP Implementation,"Delhi, India",https://www.adzuna.in/details/5820583507,adzuna,2026-07-30,yes,
2026-07-30,Magic Bus India Foundation,Project Manager Livelihood & Skill Development,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5813877163,adzuna,2026-07-24,yes,
2026-07-30,Line Level Plumb Pvt. Ltd.,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5790968761,adzuna,2026-07-07,yes,
2026-07-30,LeadSquared,Senior Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5820581760,adzuna,2026-07-30,yes,
2026-07-30,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5820585817,adzuna,2026-07-30,yes,
2026-07-30,LTM,Senior Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5820585765,adzuna,2026-07-30,yes,
2026-07-30,LTM,Senior Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5820585713,adzuna,2026-07-30,yes,
2026-07-30,LTM,Senior Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5820585832,adzuna,2026-07-30,yes,
2026-07-30,Kushals Fashion Jewellery,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5801147487,adzuna,2026-07-15,yes,
2026-07-30,JRD Systems,Technical Project Manager / Business Analyst (Agile/Scrum),"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5818524384,adzuna,2026-07-28,yes,
2026-07-30,HiVoco Studios,Project Manager – Creative Operations,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5791205614,adzuna,2026-07-07,yes,
2026-07-30,GetixHealth,Business Analyst,"Kenchanahalli, Bangalore",https://www.adzuna.in/details/5819881302,adzuna,2026-07-29,yes,
2026-07-30,ERM,Senior Salesforce Business Analyst,"Delhi, India",https://www.adzuna.in/details/5811390723,adzuna,2026-07-23,yes,
2026-07-30,Crowe,ServiceNow Senior Consultant,"Noida, Ghaziabad",https://www.adzuna.in/details/5793251769,adzuna,2026-07-09,yes,
2026-07-30,Centre People Appointments,Japanese speaking Senior Project Manager,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5812350964,adzuna,2026-07-23,yes,
2026-07-30,Artech L.L.C.,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5819623072,adzuna,2026-07-29,yes,
2026-07-30,Amagi,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5812351059,adzuna,2026-07-23,yes,
2026-07-29,Zones.,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5710506301,adzuna,2026-04-26,yes,
2026-07-29,Tata Consultancy Services,Banner Consultant,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5805164805,adzuna,2026-07-18,yes,
2026-07-29,ServiceNow,Associate Customer Success Manager,"Bangalore, in",https://jobs.smartrecruiters.com/ServiceNow/744000140177379,smartrecruiters,2026-07-28,no,
2026-07-29,Roche,Customer Success Specialist (Pathology & Sequencing Labs),"New Delhi, Delhi",https://www.adzuna.in/details/5819381543,adzuna,2026-07-29,yes,
2026-07-29,Razorpay,Senior Technical Consultant,Bengaluru,https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4717420005,greenhouse,2026-07-28,no,
2026-07-29,Qrata,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/4514376112,adzuna,2024-01-07,yes,
2026-07-29,"Pretium Enterprise Services, India",Project Manager Transformation,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5818746627,adzuna,2026-07-29,yes,
2026-07-29,Getege EdTech Private Limited,PMP‑Certified Project Manager – Microsoft Dynamics 365 F&O,"Noida, Ghaziabad",https://www.adzuna.in/details/5730904513,adzuna,2026-05-16,yes,
2026-07-28,ServiceNow,Advisory Solution Consultant - BFSI,"Bangalore, in",https://jobs.smartrecruiters.com/ServiceNow/744000140146489,smartrecruiters,2026-07-28,yes,
2026-07-28,Rubrik,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5817917724,adzuna,2026-07-28,yes,
2026-07-28,CLOUDSUFI,Cloudsufi is Hiring! Technical Project Manager || Noida (Hybrid),"Delhi, India",https://www.adzuna.in/details/5817337006,adzuna,2026-07-27,yes,
2026-07-27,Talent Leads Consultants,"Executive / Sr. Executive – Land Coordination, MIS and Project Management), Saket, Delhi","Delhi, India",https://www.adzuna.in/details/5752333889,adzuna,2026-06-05,yes,
2026-07-27,Selective Placement Consultants,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5727262819,adzuna,2026-05-13,yes,
2026-07-27,Sartorius Stedim,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5816829333,adzuna,2026-07-27,yes,
2026-07-27,Natwest Group,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5816831964,adzuna,2026-07-27,yes,
2026-07-27,ABB,Associate Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5797434832,adzuna,2026-07-12,yes,
2026-07-27,ABB,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5816842891,adzuna,2026-07-27,yes,
2026-07-27,ABB,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5816837750,adzuna,2026-07-27,yes,
2026-07-26,lyncotek venture pvt ltd,construction project manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5736145315,adzuna,2026-05-21,yes,
2026-07-26,eternal.ag,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5707477566,adzuna,2026-04-23,yes,
2026-07-26,Zycus Infotech,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5756757018,adzuna,2026-06-09,yes,
2026-07-26,"Zones, LLC",Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5710024660,adzuna,2026-04-25,yes,
2026-07-26,WSP USA,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5816235011,adzuna,2026-07-26,yes,
2026-07-26,WSP,Consultant - Project Management,"Bangalore, Karnataka",https://www.adzuna.in/details/5744883186,adzuna,2026-05-30,yes,
2026-07-26,WSP,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5815749819,adzuna,2026-07-26,yes,
2026-07-26,WSP,Assistant Consultant - GIS,"Noida, Ghaziabad",https://www.adzuna.in/details/5806506949,adzuna,2026-07-19,yes,
2026-07-26,WSP,"Operations Specialist, Project Management & Sales","Noida, Ghaziabad",https://www.adzuna.in/details/5787146863,adzuna,2026-07-04,yes,
2026-07-26,WIN Home Inspection,Project Manager,"Delhi, India",https://www.adzuna.in/details/5815843107,adzuna,2026-07-26,yes,
2026-07-26,Unnati,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/2764126224,adzuna,2021-12-24,yes,
2026-07-26,Universal Electronics,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5734393647,adzuna,2026-05-20,yes,
2026-07-26,UnitedHealth Group,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5816234501,adzuna,2026-07-26,yes,
2026-07-26,Unispace,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5794728893,adzuna,2026-07-10,yes,
2026-07-26,ThoughtFocus,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5779644537,adzuna,2026-06-28,yes,
2026-07-26,Thomasmount Consulting,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5815241095,adzuna,2026-07-25,yes,
2026-07-26,ThermoFisher Scientific,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5679969822,adzuna,2026-03-27,yes,
2026-07-26,Thence,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5260854225,adzuna,2025-06-21,yes,
2026-07-26,The Search House,Aluminium Facade Project Design Customer Delivery Manager,"Delhi, India",https://www.adzuna.in/details/5120357471,adzuna,2025-04-01,yes,
2026-07-26,Talent Pro,Project manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5416720143,adzuna,2025-09-27,yes,
2026-07-26,Sprinklr,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5796411203,adzuna,2026-07-11,yes,
2026-07-26,Spigot Software,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/2631733712,adzuna,2021-11-11,yes,
2026-07-26,Soroco,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/1171507820,adzuna,2019-06-05,yes,
2026-07-26,Sigmoid,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5788433675,adzuna,2026-07-05,yes,
2026-07-26,RxLogix Corporation,Technical Project Manager –Professional Services,"Noida, Ghaziabad",https://www.adzuna.in/details/4870561350,adzuna,2024-09-20,yes,
2026-07-26,Qrata,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/4514375999,adzuna,2024-01-07,yes,
2026-07-26,People First Consultants,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5706800301,adzuna,2026-04-22,yes,
2026-07-26,PageTraffic,Project Manager - SEO/Digital Marketing,"Noida, Ghaziabad",https://www.adzuna.in/details/5796466706,adzuna,2026-07-11,yes,
2026-07-26,PATH,"Consultant - Supply Chain Management (Bhubaneswar, Odisha)","Delhi, India",https://www.adzuna.in/details/5792256131,adzuna,2026-07-08,yes,
2026-07-26,Multi Recruit,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/2853928010,adzuna,2022-01-30,yes,
2026-07-26,Metlife,Project Management Consultant II,"Noida, Ghaziabad",https://www.adzuna.in/details/5768785181,adzuna,2026-06-19,yes,
2026-07-26,Merkle Science,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5768786134,adzuna,2026-06-19,yes,
2026-07-26,Marlabs,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5796410521,adzuna,2026-07-11,yes,
2026-07-26,MTX,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/3409850387,adzuna,2022-08-17,yes,
2026-07-26,Kapture CX,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/4120526850,adzuna,2023-05-27,yes,
2026-07-26,John Crane,Project Delivery Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5781273717,adzuna,2026-06-30,yes,
2026-07-26,Flowserve Corporation,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5775777113,adzuna,2026-06-25,yes,
2026-07-26,Flexera Software,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5794603759,adzuna,2026-07-10,yes,
2026-07-26,Egis Group,Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5814246522,adzuna,2026-07-25,yes,
2026-07-26,Ecera System,Project Management,"Bangalore, Karnataka",https://www.adzuna.in/details/4230409006,adzuna,2023-07-29,yes,
2026-07-26,Ebizon,Project Manager – E-commerce || Noida,"Noida, Ghaziabad",https://www.adzuna.in/details/5801068371,adzuna,2026-07-15,yes,
2026-07-26,EY,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5791037352,adzuna,2026-07-07,yes,
2026-07-26,EXL,Project Manager with AI Skills,"Noida, Ghaziabad",https://www.adzuna.in/details/5736839958,adzuna,2026-05-22,yes,
2026-07-26,Capco,Business Analyst with knowledge in GDPR projects,"Bangalore, Karnataka",https://www.adzuna.in/details/5756753980,adzuna,2026-06-09,yes,
2026-07-26,Capco,Project Manager-,"Bangalore, Karnataka",https://www.adzuna.in/details/5756755294,adzuna,2026-06-09,yes,
2026-07-26,Calpion Software Technologies,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5767424056,adzuna,2026-06-18,yes,
2026-07-26,Black Turtle Diginovation Pvt Ltd,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/1161627581,adzuna,2019-05-24,yes,
2026-07-26,Beyond Border Consultants,Solar Project Manager (EPC/ Megawatt),"Noida, Ghaziabad",https://www.adzuna.in/details/5816029377,adzuna,2026-07-26,yes,
2026-07-26,Axway,Junior Project Manager - Data & AI,"Noida, Ghaziabad",https://www.adzuna.in/details/5813407182,adzuna,2026-07-24,yes,
2026-07-26,Atria Convergence Technologies Limited,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5796403703,adzuna,2026-07-11,yes,
2026-07-26,Aavyan Talent Sphere,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5351600265,adzuna,2025-08-14,yes,
2026-07-26,ABB,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5816149557,adzuna,2026-07-26,yes,
2026-07-26,ABB,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5816149526,adzuna,2026-07-26,yes,
2026-07-26,ABB,IS Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5802202229,adzuna,2026-07-16,yes,
2026-07-26,ABB,ABB Talent Pool - Project Manager / Associate Project Manager / Senior Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5785773135,adzuna,2026-07-03,yes,
2026-07-26,ABB,Associate Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5816149533,adzuna,2026-07-26,yes,
2026-07-26,ABB,Transformation Project Manager (Payroll & ELC) (APAC),"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5790410383,adzuna,2026-07-07,yes,
2026-07-25,YASH Technologies Middle East,Project Manager - Project Management Job,"Bangalore, Karnataka",https://www.adzuna.in/details/5809193880,adzuna,2026-07-21,yes,
2026-07-25,YASH Technologies,Project Manager - Project Management Job,"Bangalore, Karnataka",https://www.adzuna.in/details/5809193876,adzuna,2026-07-21,yes,
2026-07-25,The Association of People with Disability,Project Coordinator,"Kacharakanahalli, Bangalore",https://www.adzuna.in/details/5810954999,adzuna,2026-07-22,yes,
2026-07-25,Tenarai,Product Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5807302280,adzuna,2026-07-20,yes,
2026-07-25,Tata Consultancy Services,Networking Devices Project Management,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5812352810,adzuna,2026-07-23,yes,
2026-07-25,Selective Placement Consultants,Project Manager / Asst Project Manager – Wayside & Turnkey (Depot M&Ps Equipment),"New Delhi, Delhi",https://www.adzuna.in/details/5727269697,adzuna,2026-05-13,yes,
2026-07-25,Richhen Engineers Pvt Ltd,Project Manager - Execution,"New Delhi, Delhi",https://www.adzuna.in/land/ad/5812352040,adzuna,2026-07-23,yes,
2026-07-25,RentoMojo,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/2325241321,adzuna,2021-07-17,yes,
2026-07-25,Paytm,Technical Project Manager - Paytm,"Noida, Ghaziabad",https://www.adzuna.in/details/5814447113,adzuna,2026-07-25,yes,
2026-07-25,Naukripay,Project manager ( Delhi ),"Shakti Nagar, North Delhi",https://www.adzuna.in/details/5808139442,adzuna,2026-07-20,yes,
2026-07-25,"NTT America, Inc.",SAP PMO Analyst / Project Support Officer / Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5811917482,adzuna,2026-07-23,yes,
2026-07-25,"NTT America, Inc.",Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5813414992,adzuna,2026-07-24,yes,
2026-07-25,NTT,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5812758536,adzuna,2026-07-24,yes,
2026-07-25,"Milestone Technologies, Inc.",Salesforce Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5812353631,adzuna,2026-07-23,yes,
2026-07-25,MM Staffing & Career Consultants,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5727082142,adzuna,2026-05-13,yes,
